https://www.youtube.com/watch?v=wwkeFQNb1bc,Nurse,clairen,Mirai,kragg,Platfight 2024,Pools,2024-12-15T00:00:00Z
https://www.youtube.com/watch?v=efc0BzoAnXA,Ant,ranno,AppleWiz,wrastor,Platfight 2024,Pools,2024-12-15T00:00:00Z
https://www.youtube.com/watch?v=7i9my6KDvos,CakeAssault,forsburn,Kero,loxodont,Platfight 2024,Winners Top 48,2024-12-15T00:00:00Z
https://www.youtube.com/watch?v=yg-KS0og5WA,Nogh,loxodont,CheesyPotato,kragg,Platfight 2024,Winners Top 48,2024-12-15T00:00:00Z
https://www.youtube.com/watch?v=2IaJxq140HY,Mystery Sol,fleet,Acorn,zetterburn,Platfight 2024,Winners Top 48,2024-12-15T00:00:00Z
https://www.youtube.com/watch?v=NH_DCc9w9tM,Soulrifle211,forsburn,Cody Schwab,zetterburn,Platfight 2024,Winners Top 48,2024-12-15T00:00:00Z
https://www.youtube.com/watch?v=KeRAk-PxXNA,CakeAssault,forsburn,Nogh,loxodont,Platfight 2024,Winners Top 16,2024-12-15T00:00:00Z
https://www.youtube.com/watch?v=FeDxUgKduSc,Nogh,loxodont,Cody Schwab,zetterburn,Platfight 2024,Losers Top 16,2024-12-15T00:00:00Z
