https://www.youtube.com/watch?v=GpGpbo3Oxn0,SolarBeam,Loxodont,CheeseyPotato,Kragg,Warped #5,Pools - Winners Quarters,2024-04-28 17:00:08+00:00
https://www.youtube.com/watch?v=Y8eoCKtQAA8,Kyb,Fleet,Pikmon,Clairen,Reign 12,Losers Finals,2024-05-19 10:15:02+00:00
https://www.youtube.com/watch?v=GKWUh_Myz_g,Mystery Sol,Fleet,Pikmon,Clairen,Reign 12,Grand Finals,2024-05-19 10:30:07+00:00
https://www.youtube.com/watch?v=2F11ztF1DaI,firmiggio,Maypul,lilie,Maypul,Needles to Say 2,Winners Semis,2024-07-08 13:41:03+00:00
https://www.youtube.com/watch?v=SyVanHj6SXI,Lonke,Ranno,firmiggio,Maypul,Needles to Say 2,Winners Final,2024-07-08 13:41:14+00:00
https://www.youtube.com/watch?v=VULuv9Icb6g,lilie,Maypul,Solid,Zetterburn,Needles to Say 2,Losers Semis,2024-07-08 13:41:26+00:00
https://www.youtube.com/watch?v=idL3oFVVzdE,lilie,Maypul,firmiggio,Maypul,Needles to Say 2,Losers Final,2024-07-08 13:41:48+00:00
https://www.youtube.com/watch?v=LsFVDxt4joo,Lilie,Maypul,Lonke,Ranno,Needles to Say 2,Grand Final,2024-07-08 13:42:00+00:00
https://www.youtube.com/watch?v=r5RUOutItgU,Ant,Fleet,Seth,Ranno,Supernova 2024,,2024-08-10 15:21:44+00:00
https://www.youtube.com/watch?v=VP1wIySjb4Q,Sinbad,Maypul,CakeAssault,Fleet,Supernova 2024,,2024-08-10 15:23:44+00:00
https://www.youtube.com/watch?v=9yJvazXdhIg,Skyjay,Fleet,Codek,Ranno,Supernova 2024,,2024-08-10 15:25:47+00:00
https://www.youtube.com/watch?v=4rbzGPxSnEw,XYK,Zetterburn,Anchor,Ranno,Supernova 2024,,2024-08-10 16:31:49+00:00
https://www.youtube.com/watch?v=yMTr9F1N7bo,RiDEL Castro,Loxodont,Stango,Zetterburn,Supernova 2024,,2024-08-10 16:40:58+00:00
https://www.youtube.com/watch?v=oKC_xM9BMVw,RiDEL Castro,Loxodont,MkLeo,Fleet,Supernova 2024,,2024-08-10 16:42:02+00:00
https://www.youtube.com/watch?v=fq5IQlyIVEQ,Lord Bagel,Loxodont,Lucius,Ranno,Supernova 2024,,2024-08-10 16:42:44+00:00
https://www.youtube.com/watch?v=CttD9abDAuk,Skyjay,Fleet,ZeeBee,Kragg,Supernova 2024 Winners Quarters,,2024-08-10 16:59:15+00:00
https://www.youtube.com/watch?v=M15mTTZkXmo,SolarBeam,Loxodont,CakeAssault,Fleet,Supernova 2024 Winners Quarters,,2024-08-10 17:00:33+00:00
https://www.youtube.com/watch?v=KCXFCfqLL7w,Switch,Maypul,Stango,Zetterburn,Supernova 2024 Winners Semis,,2024-08-10 17:29:36+00:00
https://www.youtube.com/watch?v=EEOb1xmiNRo,Ant,Fleet,Codek,Ranno,Supernova 2024 Top 8,,2024-08-10 18:32:01+00:00
https://www.youtube.com/watch?v=aUjO6fAKcZA,Zeebee,Kragg,CakeAssault,Fleet,Supernova 2024 Winners Semis,,2024-08-10 18:36:37+00:00
https://www.youtube.com/watch?v=_n_9oIQTpJ0,Ant,Fleet,ZeeBee,Kragg,Supernova 2024 Losers Quarters,,2024-08-10 18:40:06+00:00
https://www.youtube.com/watch?v=elgaJ2UR_3U,Stango,Clairen,CakeAssault,Fleet,Supernova 2024 Winners Finals,,2024-08-11 19:21:01+00:00
https://www.youtube.com/watch?v=Kv_Ktbpgohs,Stango,Zetterburn,ZeeBee,Kragg,Supernova 2024 Losers Finals,,2024-08-11 19:22:54+00:00
https://www.youtube.com/watch?v=pyWEkuL2EAw,Stango,Clairen,CakeAssault,Fleet,Supernova 2024 GRAND FINALS,,2024-08-11 19:24:52+00:00
https://www.youtube.com/watch?v=3ehzX_B8uvU,malk,Kragg,elkiies,Maypul,Hitfall 3,,2024-09-07 05:54:04+00:00
https://www.youtube.com/watch?v=sXg-sOdpDHE,MSB,Kragg,TAILSEP,Wrastor,Hitfall 3,,2024-09-07 05:54:08+00:00
https://www.youtube.com/watch?v=L0dJpcdAtKY,Ulsi,Maypul,TAILSEP,Wrastor,Hitfall 3,,2024-09-07 05:54:12+00:00
https://www.youtube.com/watch?v=GkFfqzbyM1Y,Shadowhawke,Wrastor,T. Richard,Maypul,Hitfall 3 TOP 8,,2024-09-07 05:54:16+00:00
https://www.youtube.com/watch?v=0X0jfFRskRA,elkiies,Maypul,TAILSEP,Wrastor,Hitfall 3 TOP 8,,2024-09-07 05:54:21+00:00
https://www.youtube.com/watch?v=ASUpBjwTb7g,HealsGood,Clairen,Lucius,Ranno,Hitfall 3 TOP 8,,2024-09-07 05:54:24+00:00
https://www.youtube.com/watch?v=FekIcFdzEYs,MSB,Kragg,malk,Kragg,Hitfall 3 TOP 8,,2024-09-07 05:54:28+00:00
https://www.youtube.com/watch?v=XU87OSdNtLs,HealsGood,Clairen,elkiies,Maypul,Hitfall 3 TOP 8,,2024-09-07 05:54:31+00:00
https://www.youtube.com/watch?v=67tY_ZltlvI,T. Richard,Maypul,MSB,Kragg,Hitfall 3 TOP 8,,2024-09-07 05:54:35+00:00
https://www.youtube.com/watch?v=-jGaT2CwIKE,Lucius,Ranno,malk,Kragg,Hitfall 3 WINNERS FINALS,,2024-09-07 05:54:40+00:00
https://www.youtube.com/watch?v=30bCkq1YihI,HealsGood,Clairen,MSB,Kragg,Hitfall 3 LOSERS SEMIS,,2024-09-07 05:54:43+00:00
https://www.youtube.com/watch?v=LSLMA-udhqs,Seggo,Maypul,Boiko,Clairen,Riptide 2024 Rivals 2,,2024-09-07 17:06:07+00:00
https://www.youtube.com/watch?v=RcmXbdfyHhM,TAILSEP,Wrastor,Rongunshu,Clairen,Riptide 2024 Rivals 2,,2024-09-07 21:22:33+00:00
https://www.youtube.com/watch?v=5uJTeT1J5QI,Rongunshu,Clairen,Marlon,Wrastor,Riptide 2024 Rivals 2 Top 48,,2024-09-07 23:31:02+00:00
https://www.youtube.com/watch?v=nnA4m8y0c00,NVR | Soulrifle211,Loxodont,Boiko,Clairen,Riptide 2024 Rivals 2 Top 8,,2024-09-07 23:52:22+00:00
https://www.youtube.com/watch?v=o006bbUlF0E,NE | Zeebee,Kragg,Marlon,Wrastor,Riptide 2024 Rivals 2 Top 8,,2024-09-08 00:17:56+00:00
https://www.youtube.com/watch?v=djwGBI2qFR0,CakeAssault,Fleet,VIBE | omar,Loxodont,Riptide 2024 Rivals 2 Top 8,,2024-09-08 00:36:48+00:00
https://www.youtube.com/watch?v=hkbJeqBF9cQ,CakeAssault,Fleet,NVR | Soulrifle211,Loxodont,Riptide 2024 Rivals 2 Top 8,,2024-09-08 01:06:30+00:00
https://www.youtube.com/watch?v=YkAZEUkQpz0,NE | Zeebee,Kragg,CakeAssault,Fleet,Riptide 2024 Rivals 2 Top 8,,2024-09-08 01:47:45+00:00
https://www.youtube.com/watch?v=cUQW66Ni5vA,Watherum,Ranno,Crowbar,Zetterburn,Immortal Fight Night 198 Wnrs R1,,2024-10-18 18:03:50+00:00
https://www.youtube.com/watch?v=DTRq8QlqV8Q,mars,Clairen,Reaper,Clairen,Immortal Fight Night 198 Wnrs Semis,,2024-10-18 18:07:12+00:00
https://www.youtube.com/watch?v=f80MpfgadMY,Average Alex,Forsburn,Watherum,Ranno,Immortal Fight Night 198 Wnrs Semis,,2024-10-18 18:07:52+00:00
https://www.youtube.com/watch?v=lfpQ2LgvPGc,Average Alex,Forsburn,Reaper,Clairen,Immortal Fight Night 198 Wnrs Final,,2024-10-18 18:08:31+00:00
https://www.youtube.com/watch?v=Pxvy-OPp-TQ,mars,Clairen,Crowbar,Zetterburn,Immortal Fight Night 198 Lsrs Qrts,,2024-10-18 18:09:03+00:00
https://www.youtube.com/watch?v=oqhzQsVALy0,Watherum,Ranno,mars,Clairen,Immortal Fight Night 198 Lsrs Semi,,2024-10-18 18:11:45+00:00
https://www.youtube.com/watch?v=vXdvmQjxteU,Reaper,Clairen,Watherum,Ranno,Immortal Fight Night 198 Lsrs Final,,2024-10-18 18:12:11+00:00
https://www.youtube.com/watch?v=Z5eyQxVAzQI,Average Alex,Forsburn,Reaper,Clairen,Immortal Fight Night 198 Grand Finals,,2024-10-18 18:13:17+00:00
https://www.youtube.com/watch?v=k4Jdf-5Bry4,Chag,Maypul,Kata,Loxodont,First Attack 2024 WINNERS FINALS,,2024-10-21 19:27:53+00:00
https://www.youtube.com/watch?v=R5qtVzv2dMs,Grim,Fleet,Jules,Orcane,First Attack 2024 LOSERS SEMIS,,2024-10-21 19:27:57+00:00
https://www.youtube.com/watch?v=nuPo61nuccg,Kata,Loxodont,Jules,Orcane,First Attack 2024 LOSERS FINALS,,2024-10-21 19:28:00+00:00
https://www.youtube.com/watch?v=td-t44mKqcA,Pool,Maypul,BlackAce,Fleet,Reset The Bracket,Pools,2024-10-21 23:50:47+00:00
https://www.youtube.com/watch?v=8ZxduyFnfa8,Artik,Zetterburn,BlackAce,Fleet,Reset The Bracket,Pools,2024-10-22 00:08:41+00:00
https://www.youtube.com/watch?v=28_f6tvD9GE,Fruits,Ranno,Bluegx122,Clairen,Reset The Bracket,Pools,2024-10-22 00:10:35+00:00
https://www.youtube.com/watch?v=ElIbo2CjJN0,Chag,Maypul,Moe ÃƒÆ’Ã‚Â Ãƒâ€šÃ‚Â¶Ãƒâ€¦Ã‚Â¾,Loxodont,Reset The Bracket,Pools,2024-10-22 01:04:45+00:00
https://www.youtube.com/watch?v=9ZycPoYUPao,Chag,Maypul,RoxasBing,Clairen,Reset The Bracket,Pools,2024-10-22 01:05:08+00:00
https://www.youtube.com/watch?v=dd1i6zVlq30,Bluegx122,Clairen,Pool,Maypul,Reset The Bracket,Pools,2024-10-22 01:05:39+00:00
https://www.youtube.com/watch?v=No5cDefWIic,Ngak,Loxodont,PepeMcfly,Forsburn,Reset The Bracket,Pools,2024-10-22 01:06:10+00:00
https://www.youtube.com/watch?v=01H3lJKjjdQ,iDarkbay,Ranno,MkLeo,Forsburn,Reset The Bracket,Pools,2024-10-22 01:06:53+00:00
https://www.youtube.com/watch?v=B6CeGWwGSV8,Ngak,Loxodont,MkLeo,Forsburn,Reset The Bracket,Pools,2024-10-22 01:07:23+00:00
https://www.youtube.com/watch?v=doHeLtumVg0,Mushy,Kragg,Audible,Zetterburn,Reset The Bracket,Pools,2024-10-22 01:09:20+00:00
https://www.youtube.com/watch?v=9cb2UVo-YNo,Mushy,Kragg,MkLeo,Forsburn,Reset The Bracket,Pools,2024-10-22 01:22:54+00:00
https://www.youtube.com/watch?v=btPTcEGEras,Lucio,Zetterburn,MkLeo,Forsburn,Reset The Bracket,WINNERS QUARTERS,2024-10-22 20:19:52+00:00
https://www.youtube.com/watch?v=EUeyXA0_Wvs,Mushy,Kragg,Bluegx122,Clairen,Reset The Bracket,WINNERS QUARTERS,2024-10-22 20:23:21+00:00
https://www.youtube.com/watch?v=swku2ykcQ70,Lucio,Zetterburn,Pool,Maypul,Reset The Bracket,WINNERS SEMIS,2024-10-22 20:26:22+00:00
https://www.youtube.com/watch?v=VpKrm8Upge4,iDarkbay,Ranno,Moe ÃƒÆ’Ã‚Â Ãƒâ€šÃ‚Â¶Ãƒâ€¦Ã‚Â¾,Loxodont,Reset The Bracket,LOSERS ROUND 2,2024-10-22 20:28:39+00:00
https://www.youtube.com/watch?v=0ELnMTp_x04,Ngak,Loxodont,RoxasBing,Clairen,Reset The Bracket,LOSERS ROUND 2,2024-10-22 20:31:00+00:00
https://www.youtube.com/watch?v=BCXKwEInIyw,Chernan,Zetterburn,Artik,Loxodont,Reset The Bracket,LOSERS ROUND 2,2024-10-22 20:32:51+00:00
https://www.youtube.com/watch?v=h6wnbIHAMc8,Moe ÃƒÆ’Ã‚Â Ãƒâ€šÃ‚Â¶Ãƒâ€¦Ã‚Â¾,Loxodont,MkLeo,Forsburn,Reset The Bracket,LOSERS ROUND 3,2024-10-22 20:34:53+00:00
https://www.youtube.com/watch?v=sfpT5PESIjw,Bluegx122,Clairen,Chag,Maypul,Reset The Bracket,WINNERS SEMIS,2024-10-22 20:36:33+00:00
https://www.youtube.com/watch?v=xyRxbERQkdk,Ngak,Loxodont,Kytnalul,Ranno,Reset The Bracket,LOSERS ROUND 3,2024-10-22 20:37:59+00:00
https://www.youtube.com/watch?v=S5iuFQvg1E4,BlackAce,Loxodont,MkLeo,Forsburn,Reset The Bracket,LOSERS ROUND 4,2024-10-22 20:40:04+00:00
https://www.youtube.com/watch?v=QWnDWrkb2YI,Mushy,Kragg,Ngak,Loxodont,Reset The Bracket,LOSERS ROUND 4,2024-10-22 20:41:24+00:00
https://www.youtube.com/watch?v=kEwzfEXL5gQ,Mushy,Kragg,Artik,Zetterburn,Reset The Bracket,LOSERS ROUND 3,2024-10-22 20:42:51+00:00
https://www.youtube.com/watch?v=OZgKaNkj9Q0,Chag,Maypul,MkLeo,Forsburn,Reset The Bracket,LOSERS QUARTERS,2024-10-22 20:44:38+00:00
https://www.youtube.com/watch?v=2y517H6D0MI,Pool,Maypul,Mushy,Kragg,Reset The Bracket,LOSERS QUARTERS,2024-10-22 20:45:52+00:00
https://www.youtube.com/watch?v=DF-S1L853oA,Lucio,Zetterburn,Bluegx122,Clairen,Reset The Bracket,WINNERS FINAL,2024-10-22 20:48:51+00:00
https://www.youtube.com/watch?v=RYDq4Rw0hkE,Lucio,Zetterburn,MkLeo,Forsburn,Reset The Bracket,LOSERS FINAL,2024-10-22 20:50:21+00:00
https://www.youtube.com/watch?v=Qzbx4J3DEHw,Lucio,Zetterburn,Bluegx122,Clairen,Reset The Bracket,GRAND FINAL,2024-10-22 20:52:09+00:00
https://www.youtube.com/watch?v=d6TPC2AJ4UU,Rooster,Fleet,Kcaj,Clairen,Appalachian Flood Relief Charity,,2024-10-23 04:46:10+00:00
https://www.youtube.com/watch?v=JjgRH_ZM75w,Kcaj,Clairen,Fritzy,Orcane,Appalachian Flood Relief Charity,,2024-10-23 04:46:55+00:00
https://www.youtube.com/watch?v=EtzuRiTYv-U,Oneoutkast,Kragg,Zeusdeegoose,Zetterburn,Appalachian Flood Relief Charity,,2024-10-23 04:48:00+00:00
https://www.youtube.com/watch?v=C2f08Z-vsl4,Oneoutkast,Kragg,Hazymoss,Wrastor,Appalachian Flood Relief Charity,,2024-10-23 04:49:13+00:00
https://www.youtube.com/watch?v=E_6f5BmHyGw,ConnieCasts,Kragg,Farko,Loxodont,Appalachian Flood Relief Charity,,2024-10-23 04:50:30+00:00
https://www.youtube.com/watch?v=JXDBUsd21GI,Sleep,Orcane,Mage,Clairen,Appalachian Flood Relief Charity TOP 8,,2024-10-23 04:54:05+00:00
https://www.youtube.com/watch?v=BVXpE5gr3j0,Rooster,Fleet,ConnieCasts,Kragg,Appalachian Flood Relief Charity TOP 8,,2024-10-23 04:56:44+00:00
https://www.youtube.com/watch?v=WA0NUHF6l8k,Cob,Loxodont,ConnieCasts,Kragg,Appalachian Flood Relief Charity TOP 8,,2024-10-23 04:57:56+00:00
https://www.youtube.com/watch?v=FHhwugM081k,Rooster,Fleet,Oneoutkast,Kragg,Appalachian Flood Relief Charity WINNERS FINALS,,2024-10-23 04:59:05+00:00
https://www.youtube.com/watch?v=bjBXsBykbWc,Hazymoss,Wrastor,ConnieCasts,Kragg,Appalachian Flood Relief Charity LOSERS SEMIS,,2024-10-23 05:00:06+00:00
https://www.youtube.com/watch?v=2Zb_YpaGlNM,Rooster,Fleet,Hazymoss,Wrastor,Appalachian Flood Relief Charity LOSERS FINALS,,2024-10-23 05:03:22+00:00
https://www.youtube.com/watch?v=33IFfYnv_x4,Oneoutkast,Kragg,Hazymoss,Wrastor,Appalachian Flood Relief Charity GRAND FINALS,,2024-10-23 05:04:58+00:00
https://www.youtube.com/watch?v=NijJbQs9ndk,Sh-Awe,Orcane,Ares,Zetterburn,Immortal Fight Night 200 Wnrs R1,,2024-11-01 14:34:29+00:00
https://www.youtube.com/watch?v=4eTDkw49xoc,mars,Clairen,Ares,Zetterburn,Immortal Fight Night 200 Wnrs R2,,2024-11-01 14:34:33+00:00
https://www.youtube.com/watch?v=aHgtvqQYJNQ,Toiler,Loxodont,Grunk,Forsburn,Immortal Fight Night 200 Wnrs R2,,2024-11-01 14:34:37+00:00
https://www.youtube.com/watch?v=xYJa9v7-lZA,Sqibbo,Ranno,Ares,Zetterburn,Immortal Fight Night 200 Lsrs R1,,2024-11-01 14:34:40+00:00
https://www.youtube.com/watch?v=q0W0bbKTBFg,Watherum,Ranno,John Fortnite,Maypul,Immortal Fight Night 200 Wnrs R2,,2024-11-01 14:34:44+00:00
https://www.youtube.com/watch?v=7G2_mW8wBdw,mars,Clairen,Watherum,Ranno,Immortal Fight Night 200 Wnrs Semis,,2024-11-01 14:34:48+00:00
https://www.youtube.com/watch?v=zd7wf7OEuyo,Hotel Pneumario,Loxodont,Sh-Awe,Orcane,Immortal Fight Night 200 Lsrs R1,,2024-11-01 14:34:53+00:00
https://www.youtube.com/watch?v=l9bb3dMBo1w,Average Alex,Maypul,mars,Clairen,Immortal Fight Night 200 Wnrs Final,,2024-11-01 14:34:56+00:00
https://www.youtube.com/watch?v=_RMkopipBpU,Hotel Pneumario,Loxodont,Toiler,Loxodont,Immortal Fight Night 200 Lsrs R2,,2024-11-01 14:35:01+00:00
https://www.youtube.com/watch?v=gBN45JFVufQ,Watherum,Ranno,Toiler,Loxodont,Immortal Fight Night 200 Lsrs Qrts,,2024-11-01 14:35:06+00:00
https://www.youtube.com/watch?v=JlhZmNYiK_0,Watherum,Ranno,Grunk,Forsburn,Immortal Fight Night 200 Lsrs Semi,,2024-11-01 14:35:10+00:00
https://www.youtube.com/watch?v=PFBDLke5Dik,mars,Clairen,Grunk,Forsburn,Immortal Fight Night 200 Lsrs Final,,2024-11-01 14:35:14+00:00
https://www.youtube.com/watch?v=i1LTPNJbkro,Average Alex,Maypul,Grunk,Forsburn,Immortal Fight Night 200 Grand Finals,,2024-11-01 14:35:17+00:00
https://www.youtube.com/watch?v=tGZgZSxTA4w,CPU0,Fleet,Ant,Ranno,LMM Miami 2024,,2024-11-02 15:03:02+00:00
https://www.youtube.com/watch?v=p-Udpf92FaA,Guard,Clairen,The Government,Zetterburn,LMM Miami 2024,,2024-11-02 15:04:08+00:00
https://www.youtube.com/watch?v=Um1GpE69ZUI,Marlon,Ranno,Necro Flyer,Wrastor,LMM Miami 2024,,2024-11-02 15:10:13+00:00
https://www.youtube.com/watch?v=kmGuCLet1-M,Lucky,Forsburn,Ant,Ranno,LMM Miami 2024,,2024-11-02 15:12:05+00:00
https://www.youtube.com/watch?v=5LWtlKQoNVI,Romeo,Clairen,Fabz,Orcane,LMM Miami 2024,,2024-11-02 15:13:08+00:00
https://www.youtube.com/watch?v=1Q8G67emkZU,Dimension,Kragg,Elpe,Maypul,LMM Miami 2024,,2024-11-02 15:15:40+00:00
https://www.youtube.com/watch?v=hzddd9YACqk,Sinbad,Maypul,AppleWiz,Wrastor,LMM Miami 2024,,2024-11-02 15:19:27+00:00
https://www.youtube.com/watch?v=VOI7T6xKoZE,Elpe,Maypul,Anakin Skinwalker,Clairen,LMM Miami 2024,,2024-11-02 15:20:46+00:00
https://www.youtube.com/watch?v=Dhbd2nX6yPE,Marss,Ranno,Mango,Zetterburn,LMM Miami 2024,,2024-11-02 15:21:50+00:00
https://www.youtube.com/watch?v=POBLQ11pRHc,Marss,Ranno,Fabz,Orcane,LMM Miami 2024,,2024-11-02 15:22:01+00:00
https://www.youtube.com/watch?v=UiWF8Ql1nfo,Mango,Zetterburn,AFMBot,Kragg,LMM Miami 2024,,2024-11-02 15:22:05+00:00
https://www.youtube.com/watch?v=fBpcrLxvbfU,MkLeo,Forsburn,edgintheledge,Maypul,LMM Miami 2024,,2024-11-02 15:22:10+00:00
https://www.youtube.com/watch?v=1cytNfxNgCI,MK | Longo,Orcane,Guthix,Kragg,CG Rivals 2 Launch,EU Losers Top 12,2024-11-02 21:33:41+00:00
https://www.youtube.com/watch?v=3aYrXP_9Hkg,C.Falcon,Zetterburn,Humanlime,Wrastor,CG Rivals 2 Launch,EC Losers Top 24,2024-11-02 21:33:41+00:00
https://www.youtube.com/watch?v=FIm-Gxn0fRM,NNG | Evil Nardwuar,Loxodont,Mystery Sol,Fleet,CG Rivals 2 Launch,WC Grand Finals,2024-11-02 21:33:41+00:00
https://www.youtube.com/watch?v=0i33JM0tdrY,Bleblemic,Forsburn,Neylax,Zetterburn,CG Rivals 2 Launch,EU Losers Quarterfinals,2024-11-02 21:33:41+00:00
https://www.youtube.com/watch?v=-f2KAVjTfnY,L7 | Bbatts,Fleet,Soulrifle211,Forsburn,CG Rivals 2 Launch,EC Grand Finals,2024-11-02 21:33:41+00:00
https://www.youtube.com/watch?v=EMK9flkN01Y,Neylax,Zetterburn,TSM | Leffen,Orcane,CG Rivals 2 Launch,EU Winners Quarterfinals,2024-11-02 21:33:41+00:00
https://www.youtube.com/watch?v=UehCPLzLJM4,TSM | Leffen,Orcane,Neylax,Zetterburn,CG Rivals 2 Launch,EU Losers Semifinals,2024-11-02 21:33:43+00:00
https://www.youtube.com/watch?v=XTk_RohEVdU,Spider,Zetterburn,Kouto,Ranno,CG Rivals 2 Launch,EU Winners Semifinals,2024-11-02 21:33:43+00:00
https://www.youtube.com/watch?v=NYAhNabaAdg,NNG | Evil Nardwuar,Loxodont,Mystery Sol,Fleet,CG Rivals 2 Launch,WC Winners Finals,2024-11-02 21:33:44+00:00
https://www.youtube.com/watch?v=FJ2SxyGWru4,Shadowhawke,Wrastor,Bowler,Clairen,CG Rivals 2 Launch,EC Pools,2024-11-02 21:33:44+00:00
https://www.youtube.com/watch?v=SXHfvaqQgus,L7 | Bbatts,Fleet,zaqk,Orcane,CG Rivals 2 Launch,EC Losers Finals,2024-11-02 21:33:44+00:00
https://www.youtube.com/watch?v=K8sCdUkhQmU,Mystery Sol,Fleet,Rymo,Forsburn,CG Rivals 2 Launch,WC Winners Semifinals,2024-11-02 21:33:44+00:00
https://www.youtube.com/watch?v=RR-gPJju4UM,zaqk,Orcane,Soulrifle211,Loxodont,CG Rivals 2 Launch,EC Winners Finals,2024-11-02 21:33:44+00:00
https://www.youtube.com/watch?v=ZtdCaiMGMSU,BKROG | Mr.R,Wrastor,Neylax,Zetterburn,CG Rivals 2 Launch,EU Grand Finals,2024-11-02 21:33:44+00:00
https://www.youtube.com/watch?v=lSZjU1oc640,L7 | Bbatts,Fleet,Shadow,Fleet,CG Rivals 2 Launch,EC Losers Top 12,2024-11-02 21:33:46+00:00
https://www.youtube.com/watch?v=g5Y2G5-M12s,BKROG | Mr.R,Wrastor,Sheush,Zetterburn,CG Rivals 2 Launch,EU Winners Top 24,2024-11-02 21:33:46+00:00
https://www.youtube.com/watch?v=e1_GEfNpLco,FzP | SolarBeam,Loxodont,dsfargeg,Zetterburn,CG Rivals 2 Launch,EC Winners Top 24,2024-11-02 21:33:46+00:00
https://www.youtube.com/watch?v=k4x2CAnZ15A,Soulrifle211,Forsburn,Shadowhawke,Wrastor,CG Rivals 2 Launch,EC Winners Semifinals,2024-11-02 21:33:46+00:00
https://www.youtube.com/watch?v=a8cBzI5q2Ms,NNG | Evil Nardwuar,Loxodont,Rymo,Forsburn,CG Rivals 2 Launch,WC Losers Finals,2024-11-02 21:33:46+00:00
https://www.youtube.com/watch?v=gwmpy_J41ek,zaqk,Orcane,DTL | Kero,Loxodont,CG Rivals 2 Launch,EC Winners Semifinals,2024-11-02 21:33:46+00:00
https://www.youtube.com/watch?v=pcyyC1UReEg,Dox,Clairen,Oneoutkast,Kragg,CG Rivals 2 Launch,WC Losers Eighths,2024-11-02 21:33:48+00:00
https://www.youtube.com/watch?v=wMXnztDScFo,GRL | Plastic Dinos,Forsburn,NNG | Evil Nardwuar,Loxodont,CG Rivals 2 Launch,WC Winners Semifinals,2024-11-02 21:33:48+00:00
https://www.youtube.com/watch?v=yEoGwrmrn9E,Focus Miss,Ranno,SSP | Snormanda,Forsburn,CG Rivals 2 Launch,EU Winners Top 24,2024-11-02 21:33:48+00:00
https://www.youtube.com/watch?v=xoy-GxCiNOw,Lucky,Forsburn,MkLeo,Forsburn,LMM Miami 2024,,2024-11-03 17:27:57+00:00
https://www.youtube.com/watch?v=JsyRGv_sPy4,Marss,Ranno,elpe,Maypul,LMM Miami 2024,,2024-11-03 17:30:15+00:00
https://www.youtube.com/watch?v=aFsDlVjHkcs,sinbad,Maypul,Renzo,Orcane,LMM Miami 2024,,2024-11-03 17:30:37+00:00
https://www.youtube.com/watch?v=OZEfpeLcYUE,Ant,Ranno,Renzo,Orcane,LMM Miami 2024,,2024-11-03 17:38:43+00:00
https://www.youtube.com/watch?v=qe9bGsnxFMg,Ant,Ranno,Kopter,Orcane,LMM Miami 2024 TOP 8,,2024-11-03 17:40:03+00:00
https://www.youtube.com/watch?v=SKAaCc8d7QE,Nogh,Loxodont,AppleWiz,Wrastor,LMM Miami 2024 TOP 8,,2024-11-03 17:40:10+00:00
https://www.youtube.com/watch?v=S8U_woA-p1A,sinbad,Maypul,Guard,Clairen,LMM Miami 2024 TOP 8,,2024-11-03 17:49:59+00:00
https://www.youtube.com/watch?v=WfzXIDiPPrc,MkLeo,Forsburn,elpe,Maypul,LMM Miami 2024 TOP 8,,2024-11-03 17:52:55+00:00
https://www.youtube.com/watch?v=BAVSxRpWCBM,Nogh,Loxodont,Guard,Clairen,LMM Miami 2024 TOP 8,,2024-11-03 17:57:12+00:00
